path,timestamp,model,freq,building,t_start,t_end,total_timespan,import_cost,export_revenue,net_cost,net_cost_adj,import_squared,export_squared,e_discharged_total,battery_deg_costs,net_cost_final,count,mss_kw2,rms_kw,q95_abs_kw,pmax_import_kw,pmax_export_kw,exceed_frac,exceed_hours,threshold_kw,e_end,pg_import_total,pg_export_total,e_export_total,e_import_total,e_throughput,steps,solver_fails,solver_fail_count,solver_fail_pct,solver_top_errors,solver_status_mix
03_optimization/runs/2025-08-28_13-50/SFH36/logs_2025-08-28_13-50_op-ideal_freq-60_building-SFH36_run-9cef98a4.csv,2025-08-28_13-50,ideal,60,SFH36,2020-07-20 04:00:00+00:00,2020-12-20 03:59:00+00:00,3671.983333333333,474.33627257979487,138.16090442747586,336.17536815231904,335.40078280231904,373916.75159426325,114113.99111855104,860.227,72.259,407.65978280231906,220306,1.4995973648558738,1.2245804852503055,2.6782183252164486,8.506110411687956,3.855758911321764,0.05000317739870907,183.6,2.6782183252164486,11.6479,71681.55204328732,-71681.55204328732,1194.693,1913.335,1763.728,220320,0/220320 (0.0%),0,0.0,,
03_optimization/runs/2025-08-28_13-50/SFH36/logs_2025-08-28_13-50_op-rule-based_freq-60_building-SFH36_run-e550b9a0.csv,2025-08-28_13-50,rule-based,60,SFH36,2020-07-20 04:00:00+00:00,2020-12-20 03:59:00+00:00,3671.983333333333,407.25654479311095,81.56116521850176,325.6953795746092,325.6953795746092,338530.43267429166,95887.41933360224,359.592,30.206,355.9013795746092,220306,1.3350579521175412,1.155447078890912,2.7124885151611093,7.9532865848899865,3.8557591452313273,0.05000317739870907,183.6,2.7124885151611093,0.0,43826.28877740357,-43826.28877740357,730.438,1416.553,729.929,220320,0/220320 (0.0%),0,0.0,,
03_optimization/runs/2025-08-28_13-50/SFH36/logs_2025-08-28_13-50_op-ideal_rule_freq-60_building-SFH36_run-304afe44.csv,2025-08-28_13-50,ideal_rule,60,SFH36,2020-07-20 04:00:00+00:00,2020-12-20 03:59:00+00:00,3671.983333333333,348.20589802897393,87.58694763308486,260.6189503958891,259.8381871958891,315085.32816323824,85779.71278622691,927.629,77.921,337.75918719588907,220306,1.3876812493239716,1.1779988324798847,2.6337408630860346,8.324327689262477,3.7731641364458492,0.05000317739870907,183.6,2.6337408630860346,11.7408,47157.55813480089,-47157.55813480089,785.959,1507.476,1901.406,220320,120/220320 (0.05%),120,0.0005446623093681918,fallback_decision:120,error1:120
03_optimization/runs/2025-08-28_13-50/SFH36/logs_2025-08-28_13-50_op-mpc_det_rule_freq-60_building-SFH36_run-88b1618b.csv,2025-08-28_13-50,mpc_det_rule,60,SFH36,2020-07-20 04:00:00+00:00,2020-12-20 03:59:00+00:00,3671.983333333333,370.0022988569973,91.86911608079771,278.1331827761996,277.3517612261996,327218.2302245279,84747.85640112481,876.739,73.646,350.9977612261996,220306,1.4229771022001452,1.19288603906666,2.631528106419656,8.996976124139037,3.8557589113230324,0.05000317739870907,183.6,2.631528106419656,11.7507,49081.79526213384,-49081.79526213384,818.03,1537.458,1797.537,220320,120/220320 (0.05%),120,0.0005446623093681918,fallback_decision:120,error1:120
